Id,Odonimo,Codvia,Lunghezza,Data rilievo,Tecnico incaricato,ID Pianta,Specie,Sito Impianto,Lat,Log,h (m),Diametro (cm),Dist. sede stradale (m),Dist. marciapiede (m),CPC,Cod. lavorazione/elenco prezzi,Note,Data lav. F1,Cod. lavorazione - F2,Lavori - F2,Prezzo F2,Data lav. F2,Cod. lavorazione - F3,Lavori - F3,Prezzo F3,Data lav. F3,Cod. lavorazione - F4,Lavori - F4,Prezzo F4,Data lav. F4,Descrizione,Unità di misura,Prezzo Unitario,UPL,Quartiere,Circoscrizione,,,tipo_foglia,# Primavera, # Estate,# Autunno,# Inverno,foto,descrizione cpc,geouri
ALB_238,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,045,Ficus microcarpa,Cercine,38.104477,13.383616,12,42,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,12076.01,12322.46,12076.01,11706.33,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.104477,13.383616"
ALB_239,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,046,Ficus microcarpa,Cercine,38.104447,13.383670,12,43,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,12451.12,12705.22,12451.12,12069.96,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.104447,13.38367"
ALB_240,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,047,Ficus microcarpa,Cercine,38.104398,13.383754,12,35,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,9527.69,9722.14,9527.69,9236.03,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.104398,13.383754"
ALB_241,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,048,Ficus microcarpa,Cercine,38.104364,13.383810,12,42,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,12076.01,12322.46,12076.01,11706.33,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.104364,13.38381"
ALB_242,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,049,Ficus microcarpa,Cercine,38.104326,13.383883,12,42,0.5,0.2,C,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,9944.95,10147.91,9944.95,9640.51,img/albero.png,Moderata - Difetti significativi che riducono sensibilmente il fattore di sicurezza. Controlli visivi e indagini strumentali regolari (max ogni 2 anni). Si possono intervenire con trattamenti colturali per ridurre la pericolosità.,"geo:38.104326,13.383883"
ALB_243,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,050,Ficus microcarpa,Cercine,38.104281,13.383954,12,46,0.5,0.2,C,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,11193.44,11421.88,11193.44,10850.78,img/albero.png,Moderata - Difetti significativi che riducono sensibilmente il fattore di sicurezza. Controlli visivi e indagini strumentali regolari (max ogni 2 anni). Si possono intervenire con trattamenti colturali per ridurre la pericolosità.,"geo:38.104281,13.383954"
ALB_244,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,051,Ficus microcarpa,Cercine,38.104205,13.384096,12,53,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,16340.22,16673.69,16340.22,15840.01,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.104205,13.384096"
ALB_245,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,052,Ficus microcarpa,Cercine,38.104081,13.384294,12,53,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,16340.22,16673.69,16340.22,15840.01,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.1040809,13.3842941"
ALB_246,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,053,Ficus microcarpa,Cercine,38.103999,13.384447,12,48,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,,,,Settecannoli,Settecannoli,II,,,sempreverde,14365.24,14658.41,14365.24,13925.49,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.103999,13.384447"
ALB_247,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,054,Ficus microcarpa,Cercine,38.103910,13.384604,12,50,0.5,0.2,C,APL.026S,,,,,,,,,,,,,,,,,,Settecannoli,Settecannoli,II,,,sempreverde,12474.97,12729.56,12474.97,12093.08,img/albero.png,Moderata - Difetti significativi che riducono sensibilmente il fattore di sicurezza. Controlli visivi e indagini strumentali regolari (max ogni 2 anni). Si possono intervenire con trattamenti colturali per ridurre la pericolosità.,"geo:38.10391,13.384604"
ALB_248,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,055,Ficus microcarpa,Cercine,38.103859,13.384693,12,45,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,,,,Settecannoli,Settecannoli,II,,,sempreverde,13209.17,13478.75,13209.17,12804.81,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.103859,13.384693"
ALB_249,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,056,Ficus microcarpa,Cercine,38.103816,13.384760,12,40,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,,,,Settecannoli,Settecannoli,II,,,sempreverde,11333.85,11565.15,11333.85,10986.89,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.103816,13.38476"
ALB_250,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,057,Ficus microcarpa,Cercine,38.103769,13.384843,12,45,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,,,,Settecannoli,Settecannoli,II,,,sempreverde,13209.17,13478.75,13209.17,12804.81,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.103769,13.384843"
ALB_251,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,058,Ficus microcarpa,Cercine,38.103697,13.384998,12,78,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,,,,Settecannoli,Settecannoli,II,,,sempreverde,27003.64,27554.73,27003.64,26177.00,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.103697,13.384998"
ALB_252,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,059,Ficus microcarpa,Cercine,38.103659,13.385064,12,45,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,,,,Settecannoli,Settecannoli,II,,,sempreverde,13209.17,13478.75,13209.17,12804.81,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.103659,13.385064"
ALB_253,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,060,Ficus microcarpa,Cercine,38.103619,13.385130,12,42,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,,,,Settecannoli,Settecannoli,II,,,sempreverde,12076.01,12322.46,12076.01,11706.33,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.103619,13.38513"
ALB_254,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,061,Ficus microcarpa,Cercine,38.103582,13.385193,12,45,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,,,,Settecannoli,Settecannoli,II,,,sempreverde,13209.17,13478.75,13209.17,12804.81,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.103582,13.385193"
ALB_255,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,062,Ficus microcarpa,Cercine,38.103545,13.385248,12,52,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,,,,Settecannoli,Settecannoli,II,,,sempreverde,15940.56,16265.88,15940.56,15452.59,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.103545,13.385248"
ALB_256,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,063,Ficus microcarpa,Cercine,38.103477,13.385351,12,45,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,,,,Settecannoli,Settecannoli,II,,,sempreverde,13209.17,13478.75,13209.17,12804.81,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.103477,13.385351"
ALB_257,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,064,Ficus microcarpa,Cercine,38.103442,13.385421,12,50,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,,,,Settecannoli,Settecannoli,II,,,sempreverde,15148.17,15457.32,15148.17,14684.45,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.103442,13.385421"
ALB_258,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,065,Ficus microcarpa,Cercine,38.103399,13.385485,12,54,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,,,,Settecannoli,Settecannoli,II,,,sempreverde,16742.15,17083.82,16742.15,16229.63,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.103399,13.385485"
ALB_259,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,001,Ficus microcarpa,Aiuola pedonale,38.143059,13.357139,12,65,,,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,21305.25,21740.05,21305.25,20653.05,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143059,13.357139"
ALB_260,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,002,Ficus microcarpa,Aiuola pedonale,38.143089,13.357257,12,65,,,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,21305.25,21740.05,21305.25,20653.05,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143089,13.357257"
ALB_261,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,003,Ficus microcarpa,Aiuola pedonale,38.143135,13.357388,12,66,,,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,21732.34,22175.85,21732.34,21067.06,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143135,13.357388"
ALB_262,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,004,Ficus microcarpa,Aiuola pedonale,38.143288,13.358374,12,58,,,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,18371.97,18746.91,18371.97,17809.56,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143288,13.358374"
ALB_263,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,005,Ficus microcarpa,Aiuola pedonale,38.143315,13.358590,12,46,,,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,13592.03,13869.42,13592.03,13175.95,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143315,13.35859"
ALB_264,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,006,Ficus microcarpa,Aiuola pedonale,38.143339,13.358712,12,50,,,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,15148.17,15457.32,15148.17,14684.45,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143339,13.358712"
ALB_265,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,007,Ficus microcarpa,Aiuola pedonale,38.143359,13.358845,12,43,,1,D,APL.018S,,,SIC24_1.6.2,"Rimozione ceppaie 0,5-1,5 m³",€228.15,,Fornitura e messa a dimora…,Fornitura con posa in opera di una pianta,,,,,,,Abbattimento chioma espansa h.12-16m,cad,€316.90,Acquasanta,Montepellegrino,VIII,,,sempreverde,7324.19,7473.66,7324.19,7099.98,img/albero.png,Estrema - Difetti molto gravi che esauriscono il fattore di sicurezza; gli alberi di questa classe devono essere abbattuti.,"geo:38.143359,13.358845"
ALB_266,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,008,Ficus microcarpa,Aiuola pedonale,38.143359,13.358845,12,47,,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,13977.40,14262.66,13977.40,13549.52,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143359,13.358845"
ALB_267,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,009,Ficus microcarpa,Aiuola pedonale,38.143375,13.358992,12,45,,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,13209.17,13478.75,13209.17,12804.81,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143375,13.358992"
ALB_268,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,010,Ficus microcarpa,Cercine,38.143392,13.359086,12,39,,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,10966.88,11190.70,10966.88,10631.16,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143392,13.359086"
ALB_269,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,011,Ficus microcarpa,Cercine,38.143397,13.359164,12,37,,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,10241.45,10450.46,10241.45,9927.94,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143397,13.359164"
ALB_270,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,012,Ficus microcarpa,Cercine,38.143409,13.359247,12,34,,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,9175.33,9362.59,9175.33,8894.46,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143409,13.359247"
ALB_271,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,013,Ficus microcarpa,Cercine,38.143422,13.359338,12,53,,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,16340.22,16673.69,16340.22,15840.01,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143422,13.359338"
ALB_272,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,014,Ficus microcarpa,Cercine,38.143435,13.359424,12,35,,1,C/D,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,3362.72,3431.34,3362.72,3259.77,img/albero.png,"Elevata - Difetti gravi che riducono drasticamente il fattore di sicurezza. Devono essere dettagliati interventi di riduzione del rischio, compatibili con buone pratiche.","geo:38.143435,13.359424"
ALB_273,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,015,Ficus microcarpa,Cercine,38.143450,13.359501,12,50,,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,15148.17,15457.32,15148.17,14684.45,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.14345,13.359501"
ALB_274,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,016,Ficus microcarpa,Cercine,38.143462,13.359584,12,62,,1,C,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,16500.14,16836.88,16500.14,15995.03,img/albero.png,Moderata - Difetti significativi che riducono sensibilmente il fattore di sicurezza. Controlli visivi e indagini strumentali regolari (max ogni 2 anni). Si possono intervenire con trattamenti colturali per ridurre la pericolosità.,"geo:38.143462,13.359584"
ALB_275,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,017,Ficus microcarpa,Cercine,38.143485,13.359816,12,55,,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,17146.31,17496.24,17146.31,16621.43,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143485,13.359816"
ALB_276,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,018,Ficus microcarpa,Cercine,38.143516,13.360014,12,65,,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,21305.25,21740.05,21305.25,20653.05,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143516,13.360014"
